date,epiweek,region,fips,hospitalizedIncrease,death_jhu_cumulative,death_jhu_incidence
6/27/20,202026,NV,32,379.484375,500,14
7/4/20,202027,NV,32,559.2578125,530,30
7/11/20,202028,NV,32,638.3710938,592,62
7/18/20,202029,NV,32,686.8144531,646,54
7/25/20,202030,NV,32,803.5927734,732,86
8/1/20,202031,NV,32,763.2036133,832,100
8/8/20,202032,NV,32,594.3981934,949,117
8/15/20,202033,NV,32,643.8009033,1069,120
8/22/20,202034,NV,32,503.0995483,1197,128
8/29/20,202035,NV,32,423.4502258,1302,105
9/5/20,202036,NV,32,385.2748871,1388,86
9/12/20,202037,NV,32,283.3625565,1449,61
9/19/20,202038,NV,32,301.3187218,1528,79
9/26/20,202039,NV,32,291.3406391,1582,54
10/3/20,202040,NV,32,296.3296804,1620,38
10/10/20,202041,NV,32,370.8351598,1659,39
10/17/20,202042,NV,32,317.5824201,1707,48
10/24/20,202043,NV,32,334.2087899,1743,36
10/31/20,202044,NV,32,417.895605,1777,34
11/7/20,202045,NV,32,617.0521975,1850,73
11/14/20,202046,NV,32,716.4739013,1908,58
1/4/20,202001,NH,33,0,0,0
1/11/20,202002,NH,33,0,0,0
1/18/20,202003,NH,33,0,0,0
1/25/20,202004,NH,33,0,0,0
2/1/20,202005,NH,33,0,0,0
2/8/20,202006,NH,33,0,0,0
2/15/20,202007,NH,33,0,0,0
2/22/20,202008,NH,33,0,0,0
2/29/20,202009,NH,33,0,0,0
3/7/20,202010,NH,33,0,0,0
3/14/20,202011,NH,33,0,0,0
3/21/20,202012,NH,33,0,0,0
3/28/20,202013,NH,33,30,2,2
4/4/20,202014,NH,33,50,7,5
4/11/20,202015,NH,33,54,22,15
4/18/20,202016,NH,33,56,38,16
4/25/20,202017,NH,33,34,53,15
5/2/20,202018,NH,33,46,84,31
5/9/20,202019,NH,33,39,131,47
5/16/20,202020,NH,33,26,171,40
5/23/20,202021,NH,33,84,208,37
5/30/20,202022,NH,33,21,238,30
6/6/20,202023,NH,33,47,283,45
6/13/20,202024,NH,33,17,318,35
6/20/20,202025,NH,33,46,339,21
6/27/20,202026,NH,33,12,367,28
7/4/20,202027,NH,33,8,379,12
7/11/20,202028,NH,33,16,391,12
7/18/20,202029,NH,33,85,396,5
7/25/20,202030,NH,33,16,409,13
8/1/20,202031,NH,33,9,416,7
8/8/20,202032,NH,33,5,419,3
8/15/20,202033,NH,33,6,423,4
8/22/20,202034,NH,33,6,429,6
8/29/20,202035,NH,33,4,432,3
9/5/20,202036,NH,33,3,432,0
9/12/20,202037,NH,33,4,435,3
9/19/20,202038,NH,33,4,438,3
9/26/20,202039,NH,33,9,439,1
10/3/20,202040,NH,33,9,442,3
10/10/20,202041,NH,33,7,455,13
10/17/20,202042,NH,33,11,466,11
10/24/20,202043,NH,33,4,473,7
10/31/20,202044,NH,33,14,483,10
11/7/20,202045,NH,33,12,489,6
11/14/20,202046,NH,33,20,499,10
1/4/20,202001,NJ,34,0,0,0
1/11/20,202002,NJ,34,0,0,0
1/18/20,202003,NJ,34,0,0,0
1/25/20,202004,NJ,34,0,0,0
2/1/20,202005,NJ,34,0,0,0
2/8/20,202006,NJ,34,0,0,0
2/15/20,202007,NJ,34,0,0,0
2/22/20,202008,NJ,34,0,0,0
2/29/20,202009,NJ,34,0,0,0
3/7/20,202010,NJ,34,0,0,0
3/14/20,202011,NJ,34,0,1,1
3/21/20,202012,NJ,34,0,22,21
3/28/20,202013,NJ,34,0,192,170
4/4/20,202014,NJ,34,0,1059,867
4/11/20,202015,NJ,34,0,2854,1795
4/18/20,202016,NJ,34,0,5169,2315
4/25/20,202017,NJ,34,0,7274,2105
5/2/20,202018,NJ,34,0,9302,2028
5/9/20,202019,NJ,34,0,10805,1503
5/16/20,202020,NJ,34,0,12013,1208
5/23/20,202021,NJ,34,0,12869,856
5/30/20,202022,NJ,34,17121,13450,581
6/6/20,202023,NJ,34,902,13945,495
6/13/20,202024,NJ,34,684,14476,531
6/20/20,202025,NJ,34,560,14785,309
6/27/20,202026,NJ,34,556,14948,163
7/4/20,202027,NJ,34,410,15189,241
7/11/20,202028,NJ,34,399,15525,336
7/18/20,202029,NJ,34,432,15699,174
7/25/20,202030,NJ,34,256,15776,77
8/1/20,202031,NJ,34,251,15830,54
8/8/20,202032,NJ,34,384,15869,39
8/15/20,202033,NJ,34,248,15910,41
8/22/20,202034,NJ,34,248,15943,33
8/29/20,202035,NJ,34,172,15933,-10
9/5/20,202036,NJ,34,173,15985,52
9/12/20,202037,NJ,34,160,16027,42
9/19/20,202038,NJ,34,170,16064,37
9/26/20,202039,NJ,34,204,16103,39
10/3/20,202040,NJ,34,187,16135,32
10/10/20,202041,NJ,34,357,16171,36
10/17/20,202042,NJ,34,292,16204,33
10/24/20,202043,NJ,34,13102,16281,77
10/31/20,202044,NJ,34,426,16350,69
11/7/20,202045,NJ,34,562,16425,75
11/14/20,202046,NJ,34,686,16548,123
1/4/20,202001,NM,35,0,0,0
1/11/20,202002,NM,35,0,0,0
1/18/20,202003,NM,35,0,0,0
1/25/20,202004,NM,35,0,0,0
2/1/20,202005,NM,35,0,0,0
2/8/20,202006,NM,35,0,0,0
2/15/20,202007,NM,35,0,0,0
2/22/20,202008,NM,35,0,0,0
2/29/20,202009,NM,35,0,0,0
3/7/20,202010,NM,35,0,0,0
3/14/20,202011,NM,35,0,0,0
3/21/20,202012,NM,35,0,0,0
3/28/20,202013,NM,35,0,1,1
4/4/20,202014,NM,35,0,11,10
4/11/20,202015,NM,35,0,19,8
4/18/20,202016,NM,35,242,53,34
4/25/20,202017,NM,35,170,93,40
5/2/20,202018,NM,35,175,138,45
5/9/20,202019,NM,35,202,191,53
5/16/20,202020,NM,35,97,259,68
5/23/20,202021,NM,35,253,308,49
5/30/20,202022,NM,35,178,351,43
6/6/20,202023,NM,35,172,392,41
6/13/20,202024,NM,35,136,431,39
6/20/20,202025,NM,35,110,466,35
6/27/20,202026,NM,35,93,491,25
7/4/20,202027,NM,35,142,513,22
7/11/20,202028,NM,35,191,543,30
7/18/20,202029,NM,35,176,569,26
7/25/20,202030,NM,35,188,607,38
8/1/20,202031,NM,35,161,651,44
8/8/20,202032,NM,35,133,681,30
8/15/20,202033,NM,35,127,711,30
8/22/20,202034,NM,35,72,743,32
8/29/20,202035,NM,35,88,769,26
9/5/20,202036,NM,35,65,800,31
9/12/20,202037,NM,35,76,821,21
9/19/20,202038,NM,35,73,847,26
9/26/20,202039,NM,35,100,870,23
10/3/20,202040,NM,35,114,890,20
10/10/20,202041,NM,35,144,907,17
10/17/20,202042,NM,35,183,929,22
10/24/20,202043,NM,35,308,965,36
10/31/20,202044,NM,35,384,1018,53
11/7/20,202045,NM,35,467,1104,86
11/14/20,202046,NM,35,452,1208,104
1/4/20,202001,NY,36,0,0,0
1/11/20,202002,NY,36,0,0,0
1/18/20,202003,NY,36,0,0,0
1/25/20,202004,NY,36,0,0,0
2/1/20,202005,NY,36,0,0,0
2/8/20,202006,NY,36,0,0,0
2/15/20,202007,NY,36,0,0,0
2/22/20,202008,NY,36,0,0,0
2/29/20,202009,NY,36,0,0,0
3/7/20,202010,NY,36,0,0,0
3/14/20,202011,NY,36,0,5,5
3/21/20,202012,NY,36,1531,195,190
3/28/20,202013,NY,36,8923,1492,1297
4/4/20,202014,NY,36,19017,5686,4194
4/11/20,202015,NY,36,18826,12772,7086
4/18/20,202016,NY,36,14806,18175,5403
4/25/20,202017,NY,36,9341,22505,4330
5/2/20,202018,NY,36,6498,25201,2696
5/9/20,202019,NY,36,4343,27454,2253
5/16/20,202020,NY,36,2922,28845,1391
5/23/20,202021,NY,36,1876,30032,1187
5/30/20,202022,NY,36,1317,30649,617
6/6/20,202023,NY,36,595,31141,492
6/13/20,202024,NY,36,0,31568,427
6/20/20,202025,NY,36,0,31817,249
6/27/20,202026,NY,36,0,32051,234
7/4/20,202027,NY,36,0,32206,155
7/11/20,202028,NY,36,0,32380,174
7/18/20,202029,NY,36,0,32497,117
7/25/20,202030,NY,36,0,32612,115
8/1/20,202031,NY,36,0,32684,72
8/8/20,202032,NY,36,0,32753,69
8/15/20,202033,NY,36,0,32809,56
8/22/20,202034,NY,36,0,32839,30
8/29/20,202035,NY,36,0,32891,52
9/5/20,202036,NY,36,0,32987,96
9/12/20,202037,NY,36,0,33023,36
9/19/20,202038,NY,36,0,33081,58
9/26/20,202039,NY,36,0,33286,205
10/3/20,202040,NY,36,0,33375,89
10/10/20,202041,NY,36,0,33466,91
10/17/20,202042,NY,36,0,33547,81
10/24/20,202043,NY,36,0,33634,87
10/31/20,202044,NY,36,0,33730,96
11/7/20,202045,NY,36,0,33884,154
11/14/20,202046,NY,36,0,34010,126
1/4/20,202001,NC,37,0,0,0
1/11/20,202002,NC,37,0,0,0
1/18/20,202003,NC,37,0,0,0
1/25/20,202004,NC,37,0,0,0
2/1/20,202005,NC,37,0,0,0
2/8/20,202006,NC,37,0,0,0
2/15/20,202007,NC,37,0,0,0
2/22/20,202008,NC,37,0,0,0
2/29/20,202009,NC,37,0,0,0
3/7/20,202010,NC,37,0,0,0
3/14/20,202011,NC,37,0,0,0
3/21/20,202012,NC,37,0,0,0
3/28/20,202013,NC,37,87,5,5
4/4/20,202014,NC,37,227.5,34,29
4/11/20,202015,NC,37,248.25,89,55
4/18/20,202016,NC,37,263.875,187,98
4/25/20,202017,NC,37,324.0625,305,118
5/2/20,202018,NC,37,339.96875,431,126
5/9/20,202019,NC,37,343.015625,551,120
5/16/20,202020,NC,37,309.4921875,676,125
5/23/20,202021,NC,37,434.2539063,778,102
5/30/20,202022,NC,37,420.8730469,929,151
6/6/20,202023,NC,37,497.5634766,1028,99
6/13/20,202024,NC,37,574.2182617,1127,99
6/20/20,202025,NC,37,595.8908691,1215,88
6/27/20,202026,NC,37,590.0545654,1353,138
7/4/20,202027,NC,37,649.9727173,1422,69
7/11/20,202028,NC,37,768.0136414,1513,91
7/18/20,202029,NC,37,769.9931793,1648,135
7/25/20,202030,NC,37,783.0034103,1811,163
8/1/20,202031,NC,37,759.4982948,1979,168
8/8/20,202032,NC,37,749.2508526,2184,205
8/15/20,202033,NC,37,657.3745737,2343,159
8/22/20,202034,NC,37,667.3127131,2521,178
8/29/20,202035,NC,37,631.3436434,2683,162
9/5/20,202036,NC,37,515.3281783,2889,206
9/12/20,202037,NC,37,612.3359109,3047,158
9/19/20,202038,NC,37,575.8320446,3235,188
9/26/20,202039,NC,37,626.0839777,3440,205
10/3/20,202040,NC,37,607.9580111,3629,189
10/10/20,202041,NC,37,730.0209944,3765,136
10/17/20,202042,NC,37,774.9895028,3929,164
10/24/20,202043,NC,37,794.5052486,4144,215
10/31/20,202044,NC,37,786.7473757,4378,234
11/7/20,202045,NC,37,802.6263122,4605,227
11/14/20,202046,NC,37,1023.686844,4756,151
1/4/20,202001,ND,38,0,0,0
1/11/20,202002,ND,38,0,0,0
1/18/20,202003,ND,38,0,0,0
1/25/20,202004,ND,38,0,0,0
2/1/20,202005,ND,38,0,0,0
2/8/20,202006,ND,38,0,0,0
2/15/20,202007,ND,38,0,0,0
2/22/20,202008,ND,38,0,0,0
2/29/20,202009,ND,38,0,0,0
3/7/20,202010,ND,38,0,0,0
3/14/20,202011,ND,38,0,0,0
3/21/20,202012,ND,38,3,0,0
3/28/20,202013,ND,38,13,1,1
4/4/20,202014,ND,38,14,3,2
4/11/20,202015,ND,38,6,7,4
4/18/20,202016,ND,38,11,9,2
4/25/20,202017,ND,38,23,16,7
5/2/20,202018,ND,38,20,24,8
5/9/20,202019,ND,38,20,35,11
5/16/20,202020,ND,38,20,42,7
5/23/20,202021,ND,38,20,52,10
5/30/20,202022,ND,38,15,60,8
6/6/20,202023,ND,38,17,72,12
6/13/20,202024,ND,38,15,74,2
6/20/20,202025,ND,38,16,76,2
6/27/20,202026,ND,38,12,78,2
7/4/20,202027,ND,38,16,80,2
7/11/20,202028,ND,38,22,87,7
7/18/20,202029,ND,38,32,90,3
7/25/20,202030,ND,38,33,99,9
8/1/20,202031,ND,38,43,103,4
8/8/20,202032,ND,38,43,112,9
8/15/20,202033,ND,38,43,121,9
8/22/20,202034,ND,38,42,135,14
8/29/20,202035,ND,38,52,141,6
9/5/20,202036,ND,38,45,155,14
9/12/20,202037,ND,38,38,167,12
9/19/20,202038,ND,38,82,192,25
9/26/20,202039,ND,38,93,227,35
10/3/20,202040,ND,38,103,271,44
10/10/20,202041,ND,38,150,336,65
10/17/20,202042,ND,38,180,399,63
10/24/20,202043,ND,38,163,448,49
10/31/20,202044,ND,38,213,524,76
11/7/20,202045,ND,38,240,628,104
11/14/20,202046,ND,38,295,726,98
1/4/20,202001,OH,39,0,0,0
1/11/20,202002,OH,39,0,0,0
1/18/20,202003,OH,39,0,0,0
1/25/20,202004,OH,39,0,0,0
2/1/20,202005,OH,39,0,0,0
2/8/20,202006,OH,39,0,0,0
2/15/20,202007,OH,39,0,0,0
2/22/20,202008,OH,39,0,0,0
2/29/20,202009,OH,39,0,0,0
3/7/20,202010,OH,39,0,0,0
3/14/20,202011,OH,39,0,0,0
3/21/20,202012,OH,39,58,3,3
3/28/20,202013,OH,39,286,25,22
4/4/20,202014,OH,39,662,102,77
4/11/20,202015,OH,39,853,247,145
4/18/20,202016,OH,39,660,451,204
4/25/20,202017,OH,39,596,711,260
5/2/20,202018,OH,39,597,1022,311
5/9/20,202019,OH,39,588,1331,309
5/16/20,202020,OH,39,570,1610,279
5/23/20,202021,OH,39,567,1956,346
5/30/20,202022,OH,39,574,2149,193
6/6/20,202023,OH,39,449,2372,223
6/13/20,202024,OH,39,404,2556,184
6/20/20,202025,OH,39,337,2697,141
6/27/20,202026,OH,39,423,2804,107
7/4/20,202027,OH,39,487,2907,103
7/11/20,202028,OH,39,659,3036,129
7/18/20,202029,OH,39,743,3132,96
7/25/20,202030,OH,39,632,3297,165
8/1/20,202031,OH,39,712,3515,218
8/8/20,202032,OH,39,659,3668,153
8/15/20,202033,OH,39,694,3824,156
8/22/20,202034,OH,39,568,3975,151
8/29/20,202035,OH,39,510,4252,277
9/5/20,202036,OH,39,520,4256,4
9/12/20,202037,OH,39,476,4411,155
9/19/20,202038,OH,39,466,4612,201
9/26/20,202039,OH,39,435,4740,128
10/3/20,202040,OH,39,550,4925,185
10/10/20,202041,OH,39,620,4997,72
10/17/20,202042,OH,39,654,5067,70
10/24/20,202043,OH,39,997,5206,139
10/31/20,202044,OH,39,1126,5301,95
11/7/20,202045,OH,39,1263,5506,205
11/14/20,202046,OH,39,1681,5714,208
1/4/20,202001,OK,40,0,0,0
1/11/20,202002,OK,40,0,0,0
1/18/20,202003,OK,40,0,0,0
1/25/20,202004,OK,40,0,0,0
2/1/20,202005,OK,40,0,0,0
2/8/20,202006,OK,40,0,0,0
2/15/20,202007,OK,40,0,0,0
2/22/20,202008,OK,40,0,0,0
2/29/20,202009,OK,40,0,0,0
3/7/20,202010,OK,40,0,0,0
3/14/20,202011,OK,40,0,0,0
3/21/20,202012,OK,40,10,1,1
3/28/20,202013,OK,40,116,15,14
4/4/20,202014,OK,40,190,42,27
4/11/20,202015,OK,40,130,94,52
4/18/20,202016,OK,40,95,136,42
4/25/20,202017,OK,40,96,194,58
5/2/20,202018,OK,40,106,238,44
5/9/20,202019,OK,40,79,270,32
5/16/20,202020,OK,40,56,288,18
5/23/20,202021,OK,40,48,311,23
5/30/20,202022,OK,40,56,334,23
6/6/20,202023,OK,40,44,347,13
6/13/20,202024,OK,40,85,359,12
6/20/20,202025,OK,40,118,368,9
6/27/20,202026,OK,40,211,384,16
7/4/20,202027,OK,40,236,398,14
7/11/20,202028,OK,40,316,421,23
7/18/20,202029,OK,40,383,451,30
7/25/20,202030,OK,40,393,496,45
8/1/20,202031,OK,40,460,549,53
8/8/20,202032,OK,40,366,603,54
8/15/20,202033,OK,40,404,657,54
8/22/20,202034,OK,40,370,725,68
8/29/20,202035,OK,40,426,797,72
9/5/20,202036,OK,40,311,850,53
9/12/20,202037,OK,40,319,899,49
9/19/20,202038,OK,40,419,943,44
9/26/20,202039,OK,40,409,1004,61
10/3/20,202040,OK,40,318,1051,47
10/10/20,202041,OK,40,648,1095,44
10/17/20,202042,OK,40,571,1162,67
10/24/20,202043,OK,40,590,1245,83
10/31/20,202044,OK,40,529,1337,92
11/7/20,202045,OK,40,549,1429,92
11/14/20,202046,OK,40,833,1516,87
1/4/20,202001,OR,41,0,0,0
1/11/20,202002,OR,41,0,0,0
1/18/20,202003,OR,41,0,0,0
1/25/20,202004,OR,41,0,0,0
2/1/20,202005,OR,41,0,0,0
2/8/20,202006,OR,41,0,0,0
2/15/20,202007,OR,41,0,0,0
2/22/20,202008,OR,41,0,0,0
2/29/20,202009,OR,41,0,0,0
3/7/20,202010,OR,41,0,0,0
3/14/20,202011,OR,41,0,0,0
3/21/20,202012,OR,41,0,4,4
3/28/20,202013,OR,41,117,13,9
4/4/20,202014,OR,41,122,22,9
4/11/20,202015,OR,41,99,48,26
4/18/20,202016,OR,41,111,72,24
4/25/20,202017,OR,41,87,87,15
5/2/20,202018,OR,41,59,109,22
5/9/20,202019,OR,41,67,127,18
5/16/20,202020,OR,41,37,137,10
5/23/20,202021,OR,41,41,147,10
5/30/20,202022,OR,41,38,153,6
6/6/20,202023,OR,41,41,161,8
6/13/20,202024,OR,41,56,173,12
6/20/20,202025,OR,41,71,189,16
6/27/20,202026,OR,41,76,202,13
7/4/20,202027,OR,41,47,213,11
7/11/20,202028,OR,41,111,232,19
7/18/20,202029,OR,41,147,257,25
7/25/20,202030,OR,41,147,285,28
8/1/20,202031,OR,41,133,325,40
8/8/20,202032,OR,41,151,355,30
8/15/20,202033,OR,41,105,386,31
8/22/20,202034,OR,41,121,417,31
8/29/20,202035,OR,41,124,454,37
9/5/20,202036,OR,41,67,480,26
9/12/20,202037,OR,41,74,505,25
9/19/20,202038,OR,41,121,525,20
9/26/20,202039,OR,41,140,542,17
10/3/20,202040,OR,41,122,571,29
10/10/20,202041,OR,41,123,599,28
10/17/20,202042,OR,41,145,619,20
10/24/20,202043,OR,41,148,653,34
10/31/20,202044,OR,41,170,689,36
11/7/20,202045,OR,41,174,729,40
11/14/20,202046,OR,41,250,759,30
1/4/20,202001,PA,42,0,0,0
1/11/20,202002,PA,42,0,0,0
1/18/20,202003,PA,42,0,0,0
1/25/20,202004,PA,42,0,0,0
2/1/20,202005,PA,42,0,0,0
2/8/20,202006,PA,42,0,0,0
2/15/20,202007,PA,42,0,0,0
2/22/20,202008,PA,42,0,0,0
2/29/20,202009,PA,42,0,0,0
3/7/20,202010,PA,42,0,0,0
3/14/20,202011,PA,42,0,0,0
3/21/20,202012,PA,42,0,2,2
3/28/20,202013,PA,42,0,34,32
4/4/20,202014,PA,42,0,136,102
4/11/20,202015,PA,42,2115,503,367
4/18/20,202016,PA,42,1555.5,1042,539
4/25/20,202017,PA,42,1970.25,1793,751
5/2/20,202018,PA,42,1687.875,2695,902
5/9/20,202019,PA,42,1441.0625,3779,1084
5/16/20,202020,PA,42,1152.46875,4480,701
5/23/20,202021,PA,42,983.765625,5112,632
5/30/20,202022,PA,42,860.1171875,5537,425
6/6/20,202023,PA,42,743.9414063,5931,394
6/13/20,202024,PA,42,503.0292969,6211,280
6/20/20,202025,PA,42,463.4853516,6419,208
6/27/20,202026,PA,42,419.2573242,6603,184
7/4/20,202027,PA,42,379.3713379,6749,146
7/11/20,202028,PA,42,456.3143311,6897,148
7/18/20,202029,PA,42,470.8428345,7015,118
7/25/20,202030,PA,42,473.5785828,7124,109
8/1/20,202031,PA,42,342.2107086,7219,95
8/8/20,202032,PA,42,462.8946457,7310,91
8/15/20,202033,PA,42,340.5526772,7451,141
8/22/20,202034,PA,42,316.7236614,7555,104
8/29/20,202035,PA,42,350.6381693,7656,101
9/5/20,202036,PA,42,329.6809154,7750,94
9/12/20,202037,PA,42,305.1595423,7829,79
9/19/20,202038,PA,42,317.4202288,7940,111
9/26/20,202039,PA,42,285.2898856,8083,143
10/3/20,202040,PA,42,430.3550572,8180,97
10/10/20,202041,PA,42,516.8224714,8324,144
10/17/20,202042,PA,42,588.5887643,8442,118
10/24/20,202043,PA,42,792.7056178,8636,194
10/31/20,202044,PA,42,862.6471911,8800,164
11/7/20,202045,PA,42,1255.676404,9001,201
11/14/20,202046,PA,42,1746.161798,9252,251
1/4/20,202001,RI,44,0,0,0
1/11/20,202002,RI,44,0,0,0
1/18/20,202003,RI,44,0,0,0
1/25/20,202004,RI,44,0,0,0
2/1/20,202005,RI,44,0,0,0
2/8/20,202006,RI,44,0,0,0
2/15/20,202007,RI,44,0,0,0
2/22/20,202008,RI,44,0,0,0
2/29/20,202009,RI,44,0,0,0
3/7/20,202010,RI,44,0,0,0
3/14/20,202011,RI,44,0,0,0
3/21/20,202012,RI,44,0,1,1
3/28/20,202013,RI,44,0,2,1
4/4/20,202014,RI,44,0,21,19
4/11/20,202015,RI,44,0,63,42
4/18/20,202016,RI,44,578,134,71
4/25/20,202017,RI,44,179,215,81
5/2/20,202018,RI,44,401,376,161
5/9/20,202019,RI,44,241,480,104
5/16/20,202020,RI,44,185,548,68
5/23/20,202021,RI,44,154,619,71
5/30/20,202022,RI,44,125,711,92
6/6/20,202023,RI,44,93,872,161
6/13/20,202024,RI,44,78,883,11
6/20/20,202025,RI,44,69,908,25
6/27/20,202026,RI,44,62,927,19
7/4/20,202027,RI,44,35,980,53
7/11/20,202028,RI,44,32,987,7
7/18/20,202029,RI,44,37,991,4
7/25/20,202030,RI,44,58,1002,11
8/1/20,202031,RI,44,65,1020,18
8/8/20,202032,RI,44,83,1025,5
8/15/20,202033,RI,44,81,1027,2
8/22/20,202034,RI,44,80,1038,11
8/29/20,202035,RI,44,59,1046,8
9/5/20,202036,RI,44,69,1069,23
9/12/20,202037,RI,44,58,1071,2
9/19/20,202038,RI,44,48,1088,17
9/26/20,202039,RI,44,38,1107,19
10/3/20,202040,RI,44,103,1118,11
10/10/20,202041,RI,44,106,1130,12
10/17/20,202042,RI,44,105,1152,22
10/24/20,202043,RI,44,158,1177,25
10/31/20,202044,RI,44,161,1201,24
11/7/20,202045,RI,44,200,1224,23
11/14/20,202046,RI,44,198,1254,30
1/4/20,202001,SC,45,0,0,0
1/11/20,202002,SC,45,0,0,0
1/18/20,202003,SC,45,0,0,0
1/25/20,202004,SC,45,0,0,0
2/1/20,202005,SC,45,0,0,0
2/8/20,202006,SC,45,0,0,0
2/15/20,202007,SC,45,0,0,0
2/22/20,202008,SC,45,0,0,0
2/29/20,202009,SC,45,0,0,0
3/7/20,202010,SC,45,0,0,0
3/14/20,202011,SC,45,0,0,0
3/21/20,202012,SC,45,0,3,3
3/28/20,202013,SC,45,102,15,12
4/4/20,202014,SC,45,139,40,25
4/11/20,202015,SC,45,255,80,40
4/18/20,202016,SC,45,280,119,39
4/25/20,202017,SC,45,168,166,47
5/2/20,202018,SC,45,166,267,101
5/9/20,202019,SC,45,142,330,63
5/16/20,202020,SC,45,169,380,50
5/23/20,202021,SC,45,113,425,45
5/30/20,202022,SC,45,100,487,62
6/6/20,202023,SC,45,180,545,58
6/13/20,202024,SC,45,174,599,54
6/20/20,202025,SC,45,306,644,45
6/27/20,202026,SC,45,328,711,67
7/4/20,202027,SC,45,260,813,102
7/11/20,202028,SC,45,516,951,138
7/18/20,202029,SC,45,784,1135,184
7/25/20,202030,SC,45,645,1465,330
8/1/20,202031,SC,45,700,1751,286
8/8/20,202032,SC,45,626,2007,256
8/15/20,202033,SC,45,699,2260,253
8/22/20,202034,SC,45,587,2493,233
8/29/20,202035,SC,45,326,2698,205
9/5/20,202036,SC,45,368,2877,179
9/12/20,202037,SC,45,269,3040,163
9/19/20,202038,SC,45,306,3188,148
9/26/20,202039,SC,45,320,3323,135
10/3/20,202040,SC,45,188,3442,119
10/10/20,202041,SC,45,345,3551,109
10/17/20,202042,SC,45,356,3637,86
10/24/20,202043,SC,45,295,3793,156
10/31/20,202044,SC,45,288,3935,142
11/7/20,202045,SC,45,334,4015,80
11/14/20,202046,SC,45,348,4110,95
1/4/20,202001,SD,46,0,0,0
1/11/20,202002,SD,46,0,0,0
1/18/20,202003,SD,46,0,0,0
1/25/20,202004,SD,46,0,0,0
2/1/20,202005,SD,46,0,0,0
2/8/20,202006,SD,46,0,0,0
2/15/20,202007,SD,46,0,0,0
2/22/20,202008,SD,46,0,0,0
2/29/20,202009,SD,46,0,0,0
3/7/20,202010,SD,46,0,0,0
3/14/20,202011,SD,46,0,1,1
3/21/20,202012,SD,46,0,1,0
3/28/20,202013,SD,46,0,1,0
4/4/20,202014,SD,46,19,2,1
4/11/20,202015,SD,46,14,6,4
4/18/20,202016,SD,46,35,7,1
4/25/20,202017,SD,46,60,10,3
5/2/20,202018,SD,46,59,21,11
5/9/20,202019,SD,46,66,34,13
5/16/20,202020,SD,46,51,44,10
5/23/20,202021,SD,46,54,50,6
5/30/20,202022,SD,46,69,62,12
6/6/20,202023,SD,46,47,65,3
6/13/20,202024,SD,46,57,75,10
6/20/20,202025,SD,46,67,81,6
6/27/20,202026,SD,46,47,91,10
7/4/20,202027,SD,46,44,97,6
7/11/20,202028,SD,46,49,109,12
7/18/20,202029,SD,46,33,116,7
7/25/20,202030,SD,46,27,122,6
8/1/20,202031,SD,46,34,134,12
8/8/20,202032,SD,46,39,146,12
8/15/20,202033,SD,46,42,152,6
8/22/20,202034,SD,46,38,160,8
8/29/20,202035,SD,46,55,167,7
9/5/20,202036,SD,46,62,173,6
9/12/20,202037,SD,46,84,183,10
9/19/20,202038,SD,46,116,200,17
9/26/20,202039,SD,46,166,218,18
10/3/20,202040,SD,46,181,248,30
10/10/20,202041,SD,46,214,286,38
10/17/20,202042,SD,46,248,315,29
10/24/20,202043,SD,46,301,366,51
10/31/20,202044,SD,46,305,425,59
11/7/20,202045,SD,46,425,523,98
11/14/20,202046,SD,46,490,621,98
1/4/20,202001,TN,47,0,0,0
1/11/20,202002,TN,47,0,0,0
1/18/20,202003,TN,47,0,0,0
1/25/20,202004,TN,47,0,0,0
2/1/20,202005,TN,47,0,0,0
2/8/20,202006,TN,47,0,0,0
2/15/20,202007,TN,47,0,0,0
2/22/20,202008,TN,47,0,0,0
2/29/20,202009,TN,47,0,0,0
3/7/20,202010,TN,47,0,0,0
3/14/20,202011,TN,47,0,0,0
3/21/20,202012,TN,47,0,1,1
3/28/20,202013,TN,47,118,7,6
4/4/20,202014,TN,47,193,50,43
4/11/20,202015,TN,47,245,106,56
4/18/20,202016,TN,47,163,142,36
4/25/20,202017,TN,47,102,177,35
5/2/20,202018,TN,47,304,209,32
5/9/20,202019,TN,47,194,242,33
5/16/20,202020,TN,47,155,295,53
5/23/20,202021,TN,47,99,329,34
5/30/20,202022,TN,47,159,364,35
6/6/20,202023,TN,47,191,417,53
6/13/20,202024,TN,47,150,472,55
6/20/20,202025,TN,47,193,524,52
6/27/20,202026,TN,47,298,584,60
7/4/20,202027,TN,47,296,637,53
7/11/20,202028,TN,47,333,738,101
7/18/20,202029,TN,47,456,838,100
7/25/20,202030,TN,47,547,964,126
8/1/20,202031,TN,47,528,1067,103
8/8/20,202032,TN,47,538,1215,148
8/15/20,202033,TN,47,551,1345,130
8/22/20,202034,TN,47,515,1563,218
8/29/20,202035,TN,47,423,1725,162
9/5/20,202036,TN,47,525,1862,137
9/12/20,202037,TN,47,403,2064,202
9/19/20,202038,TN,47,437,2216,152
9/26/20,202039,TN,47,412,2374,158
10/3/20,202040,TN,47,331,2560,186
10/10/20,202041,TN,47,321,2758,198
10/17/20,202042,TN,47,375,2903,145
10/24/20,202043,TN,47,371,3100,197
10/31/20,202044,TN,47,380,3353,253
11/7/20,202045,TN,47,339,3590,237
11/14/20,202046,TN,47,471,3877,287
1/4/20,202001,TX,48,0,0,0
